dataset,n_unique,competitor,best_test_metric,rank
UCI_Audit_Data,2,vime|0.05_0.15_0.8|materialize,0.977138322389877,60
UCI_Audit_Data,2,vime|0.05_0.15_0.8|encoding,0.9950428316736966,24
UCI_Audit_Data,2,vime|0.05_0.15_0.8|columnwise,0.994792799060747,25
UCI_Audit_Data,2,vime|0.05_0.15_0.8|decoding,0.9872700787059181,37
UCI_Audit_Data,2,tabtransformer|0.05_0.15_0.8|start,0.9118091464042664,89
UCI_Audit_Data,2,tabtransformer|0.05_0.15_0.8|materialize,0.8653574585914612,94
UCI_Audit_Data,2,tabtransformer|0.05_0.15_0.8|encoding,0.8923989534378052,92
UCI_Audit_Data,2,tabtransformer|0.05_0.15_0.8|columnwise,0.8961929678916931,91
UCI_Audit_Data,2,tabtransformer|0.05_0.15_0.8|decoding,0.9439709527329652,83
UCI_Breast_Cancer_Coimbra,2,trompt|0.05_0.15_0.8|start,0.6832399368286133,48
UCI_Breast_Cancer_Coimbra,2,trompt|0.05_0.15_0.8|materialize,0.6444910764694214,67
UCI_Breast_Cancer_Coimbra,2,trompt|0.05_0.15_0.8|encoding,0.7077497243881226,37
UCI_Breast_Cancer_Coimbra,2,trompt|0.05_0.15_0.8|columnwise,0.6890755891799927,44
UCI_Breast_Cancer_Coimbra,2,trompt|0.05_0.15_0.8|decoding,0.6855742296918768,46
UCI_Breast_Cancer_Coimbra,2,resnet|0.05_0.15_0.8|start,0.6830065250396729,50
UCI_Breast_Cancer_Coimbra,2,resnet|0.05_0.15_0.8|materialize,0.6855742335319519,45
UCI_Breast_Cancer_Coimbra,2,resnet|0.05_0.15_0.8|encoding,0.6433239579200745,70
UCI_Breast_Cancer_Coimbra,2,resnet|0.05_0.15_0.8|columnwise,0.5179738998413086,85
UCI_Breast_Cancer_Coimbra,2,resnet|0.05_0.15_0.8|decoding,0.6472922563552856,66
UCI_Breast_Cancer_Coimbra,2,trompt|0.8_0.15_0.05|start,1.0,1
